token,token_count,file_count
myselfalso,1,1
libertyvill,1,1
dimservic,1,1
takuanscallion,1,1
breadish,1,1
aberr,4,4
depaul,10,10
lovveee,1,1
rushservic,1,1
younger,153,146
expensiveth,6,6
octopusthey,1,1
ohsonic,1,1
rifraf,1,1
mortician,1,1
yummmer,2,2
uncommonso,1,1
ovenwarm,1,1
toosalti,2,2
NUMmaker,1,1
cerain,1,1
oneandahalfhour,1,1
limitedyou,1,1
notsohidden,2,2
seafoodwis,1,1
abeta,1,1
bakedfri,1,1
tastierbut,1,1
charNUM,1,1
doubleprosciutto,1,1
stover,1,1
tempsnooti,1,1
chiliour,1,1
unlogan,1,1
succinct,11,11
keepwil,1,1
saladNUM,7,7
signifc,2,2
pleasantssam,1,1
fratlincoln,1,1
kickthemout,1,1
brutus,1,1
signifi,9,9
weissbier,2,2
hostesstim,1,1
yesscotch,1,1
systemwhich,1,1
differentmor,1,1
highliight,1,1
yummmay,2,2
helpupon,1,1
starssimpli,1,1
thatwent,1,1
chilioth,1,1
withrosegaarden,1,1
hostessthi,1,1
dubious,13,13
shrimpyumpaella,1,1
nottttt,1,1
encapsulationand,1,1
ceraat,1,1
comfortpapaya,1,1
calamarido,1,1
washington,77,76
palpitationsth,1,1
omeletta,1,1
mitsuwa,1,1
crowdand,1,1
meatstew,1,1
plantainscuban,1,1
niceprofession,1,1
incendiari,1,1
appletast,1,1
kitchenmelissa,1,1
momentther,1,1
peptobismol,2,1
casualcomfort,2,2
makesth,1,1
tipther,3,3
tipthes,1,1
mayoladen,2,2
skakshuka,1,1
quicktri,1,1
sliderschicken,1,1
afterfood,1,1
daysweek,1,1
emulsifi,2,2
registar,1,1
leadup,1,1
cippollini,1,1
bldtuesday,1,1
NUMleg,1,1
daytwo,1,1
onappet,1,1
deliciousvenison,1,1
limeNUM,1,1
whatsoevertop,1,1
arrivingth,1,1
eject,3,3
portionsalway,1,1
NUMlet,6,6
bonsoire,5,5
yummmmi,14,14
pricebreakfast,1,1
nomtheir,2,2
calamariif,1,1
cabbagemayo,1,1
vNUMze…,1,1
terrrac,1,1
crassostrea,1,1
closepersonalfriend,1,1
drinkdessert,2,2
alligatordo,1,1
yummmmm,42,42
openchristoph,1,1
lololtast,1,1
bruschettaNUM,2,2
flatbreadrabbit,1,1
mighti,120,118
drastic,34,34
readiedth,1,1
spear,83,80
wtfnext,1,1
calamariit,1,1
speak,1139,1096
asstroci,1,1
fritland,1,1
yummmoh,1,1
youngla,1,1
winesauc,1,1
blehhh,4,4
nomeather,1,1
avecth,1,1
kirkwood,6,6
pregreek,1,1
wellabov,1,1
sharingbrunch,1,1
NUMlbs,44,44
northbound,4,4
nitpickingdessert,1,1
expensivemi,1,1
surtido,6,6
eggdandelion,1,1
donald,46,40
frenchkiss,1,1
secondthird,1,1
perfectwarm,1,1
brutha,3,3
makesit,1,1
hpur,1,1
etcentre,1,1
salvadorlov,1,1
surburb,1,1
douglasdinn,1,1
restaurantrecommend,1,1
calamarimi,1,1
manchamatel,1,1
plznice,1,1
spectacularprob,1,1
outoftownersif,1,1
mussaman,7,4
cookiesreason,1,1
bessssssst,1,1
hostesstot,1,1
reastaur,1,1
deemphas,2,2
tacospotato,2,2
atethat,1,1
banquetstyl,1,1
proscitto,1,1
overlyf,1,1
picasawebgoogl,2,2
sweetspici,9,9
overlyd,2,2
cashierto,1,1
likingconsdefi,1,1
youngin,3,3
calamarion,1,1
mayosamb,1,1
expensiveif,1,1
hickorybbqtyp,1,1
churrosfunni,1,1
yummmmNUM,1,1
bananaweizen,1,1
blowsther,1,1
tacosgril,1,1
prosciuto,1,1
janitori,1,1
expensivebi,1,1
alcoholfuel,1,1
littlest,6,6
wordpre…brunch,1,1
philbil,1,1
sortmojito,1,1
retromod,1,1
spiritu,10,10
progressiv,1,1
matchedth,1,1
pudgi,2,2
suchcream,1,1
rudest,33,33
fanoveral,1,1
expensivedo,1,1
turbul,2,2
rudeth,7,7
yumzterz,1,1
specificationscrab,1,1
broader,4,4
triplook,2,2
broaden,5,5
wellthroughout,1,1
propbabl,1,1
centralbut,1,1
esteem,15,15
harhar,1,1
pizookiesnot,1,1
makethi,2,2
stouti,1,1
cleanerfood,1,1
downtownbackbay,1,1
chipssalsa,9,9
lunchbrunch,8,8
lesspro,1,1
hamersley,2,2
oysterborn,1,1
fergi,12,9
ricottalik,1,1
ginormo,1,1
improvit,1,1
buddhabelli,1,1
takeout,746,640
improvis,3,3
deviant,1,1
donato,1,1
calamarith,2,2
turbot,3,3
sushieat,1,1
movementenough,1,1
tooooooooooooooooooooooooooooooooo,1,1
foreverstep,1,1
samesimilar,1,1
shortchangedthi,1,1
ferdi,474,379
heeth,1,1
unrefin,6,6
NUMalmost,2,2
orleansperfect,1,1
decentord,1,1
depandi,124,104
littleon,1,1
utensilsenjoy,1,1
proudalso,1,1
sandwichkatz,1,1
overlay,1,1
lightthird,1,1
schmearcant,1,1
returnsom,1,1
uniquediffer,1,1
curbwat,1,1
pineappleit,1,1
overlap,17,16
collegepizza,1,1
littleof,1,1
decentyukon,1,1
tapasbrunch,1,1
solina,1,1
abfab,1,1
lvconsloc,1,1
android,6,5
perfectionstrozzapreti,1,1
tropicana,2,2
prawnsgreen,1,1
picklesb,1,1
grubon,1,1
pizzamorel,1,1
bacchi,1,1
eitherdownsid,1,1
risottoc,1,1
espanada,1,1
fantasticplan,1,1
reservationsgreat,1,1
disinclin,1,1
thacher,1,1
leaded,1,1
lunchthumb,1,1
livingston,1,1
itemsthank,1,1
billaft,1,1
classssssi,1,1
leader,23,23
realllllllli,2,2
wowNUM,1,1
orvieto,1,1
rudeit,1,1
messengerso,1,1
leaden,3,3
tectur,1,1
cochonfortun,1,1
beerworthi,1,1
bestsorri,1,1
upperclass,2,2
glionna,1,1
pineapplemi,1,1
coatedal,1,1
transfat,4,4
chorizodatemeatheavenbal,1,1
goodbutthey,1,1
deliciousthick,1,1
underquot,2,2
rightbrunch,2,2
gaymart,1,1
burgeroxtail,5,5
wifebosslov,1,1
yelpcombizphotosyNUMwNUM…th,1,1
paydirt,1,1
somethingth,3,3
decentour,1,1
zappa,2,2
palapa,1,1
assault,36,34
terikyaki,1,1
coughginoscough,1,1
brokenanyway,1,1
hipsta,2,2
appetizerspizza,1,1
differentnot,1,1
shrimpcochon,1,1
deliciousa,19,19
deliciousb,1,1
deliciousc,2,2
deliciousg,2,2
biteseri,1,1
halfpour,2,2
yumhotchocolatechicagocom,1,1
ywhile,1,1
deliciousr,4,4
deliciouss,3,3
delicioust,1,1
deliciousv,1,1
deliciousw,4,4
deliciousi,9,9
boothwal,1,1
foodserviceambi,1,1
almostaddict,1,1
grubth,2,2
toomuch,1,1
deliciouso,8,8
deliciousp,1,1
grubto,1,1
outsidecozi,1,1
deliciousy,1,1
deliciousz,1,1
liqueur,53,49
agnolotticreami,1,1
warehouselik,1,1
gastropubwhathaveyou,2,2
gravylik,3,3
offthebeatenpath,5,5
solita,1,1
hainan,3,2
confusionw,1,1
dayumm,1,1
simpli,2218,2056
casualyetch,1,1
seedsth,1,1
friesmor,1,1
NUMupscal,1,1
gallaega,1,1
girfriend,1,1
arrivingit,1,1
coffeesometh,1,1
badmouth,3,3
buttershak,1,1
crackexcus,1,1
cakeeveryon,1,1
tecton,1,1
transfer,42,41
firebomb,2,2
mitsuba,1,1
overlit,3,3
craphol,4,4
liqueor,1,1
eatenher,1,1
dilling,1,1
fwend,1,1
tosinc,1,1
frontoveral,1,1
megaentre,1,1
vegetablescom,1,1
boeuf,11,11
upsweet,1,1
prepackag,19,18
bipbimbopi,1,1
sweetnessthough,1,1
inediblethick,1,1
wjambf,1,1
menunegativesNUM,1,1
anoodl,1,1
halfport,5,5
belgiani,1,1
crowdaft,2,2
disasterservic,1,1
hopskipjump,1,1
frustratingNUM,1,1
nystyl,11,9
revisitingNUM,1,1
heehe,6,6
assholeri,1,1
recapth,3,3
lololol,1,1
soupricesom,1,1
oricchett,2,2
stupidth,1,1
theappstuna,1,1
shopsretail,1,1
woith,1,1
NUMmos,1,1
itialian,2,2
uspric,1,1
peanutbutt,15,12
narciss,1,1
surfnturf,1,1
priceport,1,1
NUMmph,4,4
mishmash,20,19
brusqu,44,44
garlicchilionion,1,1
tadpol,1,1
newwav,1,1
noteboth,1,1
disappointinggood,1,1
orderedbread,1,1
reasonsthi,1,1
matteralso,1,1
formaggio,9,9
quartinosgood,1,1
mojarra,1,1
pancakestheir,1,1
aswel,6,6
tremor,2,2
lifesoft,1,1
bellykimchibrandadeegg,1,1
aiolimiyagi,1,1
hugeveri,1,1
chocolatehalf,1,1
dogfishhead,5,5
NUMwhere,1,1
culturedth,1,1
biographi,1,1
dollarsperson,1,1
againprepar,1,1
brussl,10,9
bodin,1,1
leinekugel,1,1
sinfulaft,1,1
irishmen,3,2
orgasmfuck,1,1
boohooarriv,1,1
saladsolid,1,1
oilier,2,2
freind,13,13
housebecaus,1,1
uhmgaslight,1,1
metropolitan,22,22
friesamaz,2,2
tunagrilledbrais,1,1
snubber,1,1
countcant,1,1
zeal,3,3
sayespeci,1,1
moozzarella,1,1
corndogflat,1,1
feller,1,1
grubbi,6,6
NUMmin,509,421
usprob,1,1
killers,1,1
robertson,3,3
oddpatata,1,1
NUMmim,1,1
frnchi,2,1
breadhot,1,1
zeda,1,1
overladen,2,2
meattheir,2,2
seweri,1,1
carebut,1,1
waygyu,1,1
NUMmix,1,1
tipbusi,1,1
namesreserv,1,1
NUMmis,1,1
supposedlyamaz,1,1
subjug,1,1
wmozzarella,1,1
deliciousthird,1,1
hundrd,1,1
howeverservic,1,1
uncoordin,3,3
friesomg,1,1
pizzeria,345,289
generacion,3,3
allowedget,1,1
firiend,1,1
billand,1,1
waiitng,1,1
elsethank,1,1
oursat,1,1
slaughter,15,15
saucebewar,1,1
irishman,6,6
pefecrt,1,1
uuummmm,1,1
radishessom,1,1
zeez,1,1
jpgall,1,1
muchtout,2,2
filippino,1,1
zeek,5,5
bleghr,1,1
bitlyNUMgwNUMjcq,1,1
recommendatino,1,1
earlyopen,1,1
peppertomatoonion,1,1
aptther,1,1
zeee,2,2
sweetcompar,1,1
santiago,1,1
modelreject,1,1
lollygag,4,3
abdia,1,1
rememberthey,1,1
helpfulyou,1,1
occason,1,1
NUMmeh,1,1
wilshirevermont,1,1
districtwest,1,1
morethandirtcheap,1,1
nymagcomlistingsrecip…,2,2
truetotast,1,1
anchoroast,1,1
equationthre,1,1
pepperNUM,3,3
croquettechees,1,1
onionfor,1,1
northwestso,1,1
nonmayo,4,4
bruski,1,1
myselfoveral,1,1
startersantelop,1,1
dessertwarn,1,1
whhhhhaaaaa,1,1
returnthi,1,1
againsalt,1,1
ribshangar,1,1
yorkerlik,1,1
jeesanyway,1,1
bestfood,2,2
snacksappet,1,1
notcafé,1,1
puddi,1,1
puddl,36,36
yuppyish,1,1
liliana,5,3
dribbl,27,27
brusel,2,2
loyola,4,4
dollareven,1,1
handform,2,2
cocktailshrimp,1,1
busperson,1,1
creamybut,1,1
agendafil,1,1
chipstast,1,1
alrightit,1,1
chowderlobst,1,1
baconmoth,1,1
excrement,2,2
unibrou,15,14
vegastldr,1,1
NUMmac,3,3
unibrow,1,1
hilcrest,2,1
alrightif,1,1
NUMmay,1,1
zelo,6,3
NUMman,2,2
toastwowz,1,1
wowowow,4,4
technic,120,118
NUMfttall,1,1
rememberknow,1,1
zeke,1,1
bjcupdat,1,1
saladasado,1,1
foodborn,1,1
trendi,1545,1427
toshar,2,2
madbusi,1,1
friesalso,2,2
photoful,1,1
pigslid,1,1
chiliblack,1,1
alrighton,1,1
guidegoodcorn,1,1
oursid,1,1
trendy,2,2
NUMordernow,1,1
NUMnam,2,2
tacosmagnificentmoo,1,1
wrapslobst,1,1
sleepbett,1,1
wfoie,1,1
thoNUMperson,1,1
strawberrycalamansi,1,1
trench,4,4
forerunn,1,1
plainolcatsup,1,1
jewishd,1,1
plini,2,2
nouvea,1,1
pretoss,2,2
plink,1,1
cashiermi,1,1
thatyou,2,2
cskes,1,1
awesomecrav,1,1
breadier,3,3
benedictsalmon,1,1
dinerfeel,1,1
saloonstyl,1,1
dessertsjust,1,1
culinarusinterruptus,1,1
poorqual,1,1
visitsinc,1,1
alrightmi,1,1
systemmenu,1,1
yecchh,1,1
oilybutteri,1,1
flashsear,1,1
oilhot,1,1
dprice,1,1
toosalad,1,1
slimygorgonzola,1,1
fishmeat,1,1
thisfri,1,1
foxwoodscomuploadedfil…,1,1
drizzel,3,3
abominationalso,1,1
whitefishmi,1,1
browniewa,1,1
felicia,1,1
finishcomfort,1,1
zero,254,238
peppersmushroom,1,1
zert,1,1
xceler,1,1
saucenonetheless,1,1
wichcraft,3,3
sweetbreadskob,1,1
drizzli,5,4
napkinbread,1,1
shrunken,4,4
outthedoordownthestreet,1,1
standarddark,1,1
turano,1,1
stylesweet,1,1
cogent,1,1
garagey,2,2
dogfood,1,1
decentnot,3,3
yourarriv,1,1
semithick,1,1
cordialangostora,1,1
dessertwait,2,2
louisianacryst,1,1
provoletaNUM,1,1
crispbad,1,1
burntsugar,1,1
casinoresort,2,1
ferchrissak,1,1
hedon,12,12
kindofguy,1,1
citrusygood,1,1
meatbabi,1,1
neissen,1,1
brutal,66,65
againamaz,1,1
felicit,1,1
ohsolov,1,1
coooooooooorrrrrrrrrnnnnnnnn,1,1
portionstoo,1,1
mayosauc,1,1
overexpos,1,1
foodbooz,2,2
zest,51,48
homecozi,1,1
lobsterseafood,1,1
properuntil,1,1
crustmmmmmmm,1,1
jannic,1,1
punitivethi,1,1
toocrispi,1,1
yelpcombizphotosjrNUMt…brown,1,1
kalewhich,1,1
herNUM,1,1
bianco,11,9
rollercon,1,1
mussamun,1,1
ripetomato,1,1
bodum,1,1
superpolit,2,2
sansaddit,1,1
portionstyp,1,1
cucumberarugula,2,2
marjolian,1,1
bianca,18,13
tablesespeci,1,1
zeus,4,2
meditteranean,3,3
approvedthank,1,1
beanseveryth,1,1
mozerrella,2,2
trustget,1,1
empanadafor,1,1
shread,2,2
cookinggonewrong,1,1
aurora,3,3
specialspeci,1,1
cookieopen,1,1
wartichok,1,1
oyvay,1,1
seatservic,2,2
tosdada,1,1
knooooooooooooooow,1,1
friesnot,4,4
friesnow,2,2
generalizedon,1,1
meatssom,1,1
cornerthat,2,2
elevatorlik,1,1
meticulousfood,1,1
parmesanNUM,2,2
tastierthanspinach,1,1
zuccihni,1,1
ojvomit,1,1
alrightth,7,7
chocolatecaramel,1,1
starvingdinn,1,1
overkil,71,70
addictivecuban,1,1
stripawesom,1,1
arepasfor,1,1
averagegumbo,1,1
highlightsmiddleag,1,1
scrumptous,3,3
achtung,1,1
freshlyprint,1,1
notebook,13,11
rapstar,1,1
goodbaduglyeat,1,1
baconyummi,1,1
copenhagen,1,1
tastepalac,1,1
duuuat,1,1
homecook,35,34
sangriaNUM,1,1
irder,1,1
toshow,1,1
momopeach,1,1
bangladeshi,5,3
abdul,1,1
positivesafford,1,1
picklei,1,1
buildingdrink,1,1
floridafirst,1,1
avecit,1,1
jalepeño,3,3
photogen,5,5
pickley,2,2
mostlybumfre,1,1
cincinnati,6,6
ttime,1,1
spciy,2,2
teriyak,1,1
cornerthey,1,1
bldhave,1,1
suggestioncomplaint,1,1
sodadraft,1,1
shredd,1,1
shrede,4,4
NUMmps,1,1
tinyqueso,1,1
cornerther,1,1
selectfor,1,1
overthink,1,1
booorrr,1,1
busser,154,142
quasishar,1,1
flavorsconsmuch,1,1
quantityit,1,1
cafeibericocommenuhtml,1,1
seconddatefriend,1,1
hrmm,1,1
oystersit,1,1
managementtrain,1,1
servitud,4,4
oystersif,2,2
inlook,1,1
bussel,2,2
malden,1,1
babareebait,2,2
bogus,16,15
macaroonesqu,1,1
omgthey,2,2
unaccustom,2,2
rtcntc,1,1
excellenthous,1,1
itattend,1,1
reeealli,3,3
inlong,1,1
fontana,1,1
result,503,481
freshyelpcomuserlocalphot…th,1,1
empanadaappet,1,1
friesgener,1,1
scheiss,1,1
burgeralot,1,1
helpfulstart,1,1
problemnic,2,2
noooooooooothi,1,1
toocorkag,1,1
akari,1,1
thenight,1,1
snaillik,1,1
upholsteri,2,2
sunset,237,220
stasik,2,1
adventurousget,1,1
breadtruffl,1,1
oystersne,1,1
rememberfin,1,1
endofsumm,1,1
countryfolk,1,1
burgeralso,2,2
foodtogo,1,1
coleslawyou,1,1
yeastydoughi,1,1
seasonedalso,1,1
boulderlik,1,1
perftect,1,1
beholdthey,1,1
goodrememb,1,1
tortuga,1,1
justrightamountofz,1,1
mediocrehad,1,1
selffulfil,1,1
tiredthey,1,1
tortufo,3,3
akami,2,2
skippeda,1,1
glutenintoler,3,3
reminsc,1,1
monstro,1,1
noncornf,1,1
oysterétouffé,1,1
saidlin,1,1
umbrella,80,71
outstandingcarnita,1,1
tacosqueso,1,1
creepi,121,111
cilantropumpkin,1,1
nonpastrami,1,1
esada,1,1
schmanci,25,25
favesdiv,1,1
grubaft,1,1
refillsNUM,1,1
recommendationsdress,1,1
pterodactyl,5,5
whoooservic,1,1
sitandchatforNUMhour,1,1
imrpess,2,2
macallan,4,4
nitpick,36,35
wentholi,1,1
variabl,17,17
whitbeer,2,1
shrimpfish,1,1
eggsalad,8,6
orderpastrami,1,1
heavybrickinmybellyfeel,1,1
hotpotpork,1,1
lettomaketch,1,1
tastebudsthat,1,1
whenif,2,2
solidlysolid,1,1
decentlylong,1,1
downtowndestin,1,1
fronterarick,1,1
NUMmichelin,1,1
women,377,344
chipsfri,2,2
woman,618,563
preconcept,11,10
contraptionth,1,1
sauceoverpr,1,1
greenskal,1,1
toothpickpok,1,1
tapasgood,1,1
oystersto,1,1
greatpeopl,1,1
againtip,4,4
vinageri,1,1
adventurouspair,1,1
puget,1,1
undermarin,1,1
oystersth,15,15
cabragamba,1,1
jewlici,1,1
predesign,2,2
perfectchili,1,1
variado,1,1
NUMpeanut,1,1
againthi,7,7
flamencuch,1,1
appearedth,1,1
conversationoveral,1,1
candygoodnessand,1,1
linestraff,1,1
issuesNUM,1,1
rNUM,9,8
pageslong,1,1
boggl,32,32
againtom,1,1
addictsth,1,1
fishdessert,1,1
fishcut,1,1
addictiveNUM,3,3
mudslid,5,4
gorganzola,4,4
saladboringgril,1,1
sushismal,1,1
complimentscrawfish,1,1
richnessconsarr,1,1
starsasid,1,1
tummytumtum,1,1
bandito,1,1
babareebami,1,1
loudlycocktail,1,1
monkeylov,1,1
halflight,1,1
longgggggg,2,2
booothi,1,1
reminis,1,1
saucewhich,2,2
rememberfor,1,1
pizzaeat,3,3
gonepass,1,1
kejseren,1,1
jokeaft,1,1
komomoto,1,1
seasoningsauc,1,1
babareebaon,1,1
baconfest,6,3
oysterswa,1,1
foodtoro,1,1
benedictNUM,2,2
woliv,2,2
rectifi,47,46
lobstereveryth,1,1
asianand,1,1
brozay,1,1
ridiculousriducl,1,1
groanedmoan,1,1
breadlik,10,9
pmNUM,5,5
mayonnaiss,2,1
streetmi,1,1
harrietmagpiecom,1,1
happych,1,1
outpark,2,2
desecr,4,4
monsuer,1,1
insanethey,1,1
lukewarmcool,1,1
joyousit,1,1
swella,1,1
serviceespeci,1,1
ahemcoughcoughthevillageandeverythingaftersign,1,1
inhopleaf,1,1
burgeramaz,1,1
lukewarmcold,3,2
aheadalmost,1,1
nonpolici,2,2
mayosour,2,2
kimcheedo,1,1
moofungo,2,1
celest,1,1
treatbut,1,1
folksth,1,1
creation,268,260
strawberryguava,1,1
celeri,263,231
girdanera,1,1
stopveri,1,1
slumpholi,1,1
twicesorri,1,1
flavorappl,1,1
streetla,1,1
celera,1,1
waaaaaaayyyi,1,1
serviceyummi,1,1
mariott,1,1
bealway,1,1
ruleswait,1,1
startl,25,25
mackarel,2,2
halfabillion,1,1
starth,20,20
rugula,21,18
wolfi,3,3
startw,4,4
againtwo,1,1
localregion,2,2
wickerparkdanceclubthatshallnotbenam,1,1
manapua,3,2
stencil,4,4
advertis,280,267
gateaux,3,3
streetif,1,1
heftthink,1,1
muchlaud,7,7
marscapon,26,25
gizmo,3,3
hadcrispi,1,1
businesstrhey,1,1
offalgalor,1,1
preconceiv,13,13
marriot,1,1
octopuscrab,1,1
makkhiato,4,3
mangosoveral,1,1
chickenfactor,1,1
daaaammmn,1,1
vineripen,11,11
chickenegg,1,1
starri,5,5
vegatraian,1,1
listbewar,1,1
hotelbad,1,1
cucumbersit,1,1
muchlast,1,1
buckscom,1,1
spotbottom,1,1
adverter,1,1
starsp,1,1
dishfri,1,1
starso,2,2
nightpostparti,1,1
birthdaywhil,1,1
starsi,33,33
ohfri,1,1
starsb,2,2
starsa,7,7
mcdondald,1,1
starsc,1,1
dollllll,1,1
starta,2,2
poular,1,1
amarettoalmond,1,1
starsw,5,4
starsr,1,1
bivalv,26,23
errrday,1,1
cornerthi,4,4
ofthrow,1,1
oystersal,1,1
treatcaf,1,1
decorambi,9,9
itkiki,1,1
elixiroh,1,1
beehiv,713,463
wpNUM,3,3
saucesfri,1,1
politicallycorrect,1,1
mmmkaaaayyy,1,1
feted,1,1
NUMcrispi,2,2
illusionalso,1,1
godfrey,1,1
fetal,3,3
endfanuiel,1,1
hashhouselv,3,3
tacosbeef,1,1
aftertastey,1,1
expecttheir,1,1
satifsfi,1,1
cleanthat,1,1
pizzaent,1,1
havessalmon,1,1
notsoauthent,1,1
roninfav,1,1
eaglebt,1,1
capacitor,1,1
NUMconsum,1,1
salesmenm,1,1
barramndi,1,1
streetth,6,6
fetch,26,24
problemmor,1,1
bettermongolian,1,1
eagleey,2,2
akash,3,2
reviewsrul,1,1
okaydef,1,1
exactlyyyy,1,1
eatedit,1,1
runaway,5,5
passdespit,1,1
agonna,1,1
stafcom,1,1
maverick,4,3
spectaculr,1,1
kagaya,4,4
spicybut,1,1
decafth,1,1
panbottom,1,1
preconceav,1,1
bandido,1,1
ambianceservic,2,2
goodcrispi,6,6
towfood,1,1
surprisedth,5,5
threadschicken,1,1
ntbase,1,1
regulars,10,10
gruband,2,2
bowlkimchith,1,1
ohsomoney,1,1
regularw,1,1
snowfal,1,1
streetok,1,1
benevol,4,4
tanggril,1,1
kingmi,1,1
whenst,1,1
deliciosogreat,1,1
streeton,1,1
lightlygril,1,1
hmmspammi,1,1
cleanthey,1,1
utopia,5,5
thesaurus,2,2
cochonshap,1,1
fundraiserhilari,1,1
flavorfulugh,1,1
extrafresh,2,2
evarrrr,1,1
amusementpark,1,1
nascar,6,6
larkspur,2,2
cleanthes,1,1
ffffinggg,1,1
beefoh,1,1
legitfyi,1,1
parliament,1,1
lordanyway,1,1
chickenther,1,1
ebNUM,1,1
abbrevi,16,16
chickenthen,1,1
timeexcept,1,1
chickenthey,1,1
whaaaaaaaaaayeah,1,1
ovenwood,1,1
saidkob,1,1
poseidon,3,3
wholepleasuredeliverysystemstil,1,1
gurante,2,2
seatedcon,1,1
subparget,1,1
twolevel,5,5
respectth,2,2
ohther,1,1
areaget,1,1
dont­now,1,1
suntim,1,1
happyth,19,19
beefmi,2,2
favoritesimpl,1,1
respectso,1,1
idealittl,1,1
unnaturalthi,1,1
diminut,6,6
fishbut,1,1
lobstersoak,1,1
ghettttttttttttto,1,1
boldstat,1,1
sunthu,1,1
celebr,1620,1485
deafgreat,1,1
pistachiosveri,1,1
mainestyl,1,1
celebrityinfus,1,1
kinomea,1,1
fioretina,1,1
partiular,1,1
puddingfavorit,1,1
pllay,1,1
desert,1142,974
wainscot,1,1
deserv,1116,1077
surrrrreeee,1,1
fansnob,2,2
mmmmsteam,1,1
grubbin,7,7
everyweek,1,1
grrrr,4,4
happiest,32,30
surpassedalthough,1,1
overpoweringnext,1,1
reimagin,10,9
indecisiveanoth,1,1
habbana,1,1
oystertop,1,1
staticpxyelpcomphoto…,1,1
static,3,3
andalous,2,2
highfat,1,1
unmatchedth,1,1
yearwhich,1,1
carsizedcon,1,1
beefit,4,4
topoloth,1,1
booourn,1,1
itchicken,2,2
gremolatta,2,2
distract,233,229
virtual,99,98
greenslov,1,1
ferri,12,12
humbolt,2,2
placemiddl,1,1
stater,1,1
allfood,1,1
ohthey,1,1
loudlook,1,1
undercook,387,358
cayan,1,1
localnext,1,1
slooooooow,3,3
finsih,3,3
meatnext,2,2
slipnslid,1,1
meatballsaucefoccacio,1,1
beefgo,1,1
barclubrestaur,1,1
physiolog,2,2
wafflesad,1,1
prepubusc,1,1
quinta,2,2
fishbon,1,1
statth,2,2
favsgoat,1,1
NUMoclock,1,1
blueberrylim,1,1
versionkiki,1,1
classybutnothighfalutin,1,1
happymi,1,1
beefwa,1,1
datestim,1,1
grubber,1,1
cadenc,6,6
showssport,1,1
happierniceryoung,1,1
chipper,3,3
laterjust,1,1
halliburton,1,1
laedit,1,1
finski,1,1
purchas,319,305
postretail,1,1
wbooth,1,1
wafflesch,1,1
datesthi,1,1
midwestNUM,1,1
itdefinit,4,4
statur,8,8
statut,1,1
status,183,177
anyyyyway,1,1
falconsaint,1,1
gobecaus,1,1
cannelloni,8,8
ferni,1,1
foodinmouthcomrestaura…gr,1,1
machego,16,12
onboard,1,1
meatpeanut,1,1
uppiti,28,28
baldwin,1,1
wednesdayupd,1,1
classay,1,1
decentgarl,1,1
sodapop,1,1
beefth,10,10
thoughtthrough,1,1
melrosefairfax,1,1
gelatostaff,1,1
thenext,1,1
feroc,1,1
sauceeveryth,2,2
genhmmbullet,1,1
helloooooit,1,1
ealli,1,1
tomorrowmmmmand,1,1
pretenti,722,688
waffleseh,1,1
pretensi,2,2
checkcheap,1,1
starttruffl,1,1
NUMspaghetti,1,1
unbelievebl,1,1
chickenthat,1,1
credit,778,693
staplecasu,1,1
highfiv,4,3
astring,4,4
momfuku,7,7
eightyearold,1,1
patobacon,1,1
updespit,1,1
fishbri,1,1
sculpturelik,1,1
portuges,13,12
hourswait,1,1
hotelaft,1,1
againupd,3,3
okalright,1,1
saucehound,1,1
stingili,1,1
yorkersp,1,1
walletlighten,1,1
happyno,1,1
pieceespeci,1,1
notsomani,1,1
fulfil,161,157
wfree,1,1
heezi,1,1
wafflesif,1,1
industrybloggerheadsmusician,1,1
puffi,39,38
watcha,1,1
asmari,1,1
missbewar,1,1
wafflesit,5,5
bawsei,1,1
wafflesin,1,1
potatoesgarl,2,2
beefon,1,1
guactheir,1,1
staton,5,4
brunchtruffl,1,1
perfectionbeef,1,1
themeast,1,1
chickenfor,1,1
dearth,12,12
morebf,1,1
instagram,34,32
yumlemon,1,1
prudenti,4,4
htat,1,1
higherr,1,1
shitveri,1,1
schmaltz,5,5
contemporaryrust,1,1
wallalthough,1,1
minimouth,1,1
mashedpotato,2,2
overhwelm,1,1
unspanish,1,1
unattain,3,3
hugeeasili,1,1
chardog,4,2
fixturesth,1,1
ipasNUM,1,1
highest,158,156
saucealway,1,1
spainclass,1,1
notedth,2,2
latedinnerb,1,1
remember,1,1
fulful,1,1
sodaour,1,1
gymrehears,1,1
smallavec,1,1
wafflesmi,2,2
errrrster,1,1
serviceacaawesom,1,1
veganalthough,1,1
rezziesarriv,1,1
slawrussian,1,1
crusttttttt,1,1
togiven,1,1
ginourm,1,1
beeeeeeeeeyotch,1,1
pizzadec,1,1
griddleslagel,1,1
hten,2,2
dynasti,7,6
asahigarl,1,1
speci,14,14
foroveral,2,2
argentinahohumNUM,1,1
speck,55,51
areafor,1,1
againchines,2,2
wohooo,1,1
banyul,1,1
welcomingcrisp,1,1
countdown,8,8
barinelli,1,1
cashierdur,1,1
gentlewoman,1,1
quinoa,80,76
stingier,2,2
labelcalamari,1,1
streetdespit,1,1
turkeyveggielamb,1,1
timescrunchi,1,1
woken,9,9
NUMcornbread,1,1
dishgui,1,1
intresst,1,1
triedpork,1,1
wardrob,10,10
ibericomeet,1,1
coffeeespresso,4,4
rusticmodern,1,1
