token,token_count,file_count
excellentfriend,1,1
hw,1,1
foul,12,12
four,1056,908
ia,3,3
rainth,1,1
tacossad,1,1
ic,2,2
id,195,158
ig,3,3
ii,18,17
ephron,6,6
vibesexcel,1,1
il,21,16
oink,16,10
im,283,238
suzi,8,3
ip,9,9
iq,4,4
ir,2,2
crocker,2,2
nastili,1,1
iv,3,3
tinkl,1,1
iz,1,1
spaniard,1,1
jb,3,3
leftoverdo,1,1
jd,2,2
je,7,6
jj,4,3
jk,21,20
jl,1,1
jm,1,1
jo,4,4
jp,2,2
hiphiphooray,1,1
jr,14,13
panna,22,16
customari,13,12
jt,3,3
foxi,2,2
ju,5,5
departmentth,1,1
discardedth,1,1
civich,1,1
cilantroth,1,1
sitth,3,3
ka,35,28
toothbanana,1,1
kc,35,26
ke,3,2
kj,1,1
orgini,1,1
jbuck,1,1
kl,1,1
ko,5,5
kp,1,1
lunchsnack,1,1
ks,1,1
itnev,1,1
sullen,4,4
boothsit,1,1
ky,2,2
fowl,3,3
cornthen,1,1
outsideprim,1,1
eitherkob,1,1
la,2761,2279
wooden,73,70
lb,29,27
fishshrimp,1,1
lc,2,2
ld,3,3
le,40,36
lg,1,1
brocoli,2,2
ll,4058,3473
lo,61,55
lp,4,4
lr,2,2
montreal,13,13
offnowher,1,1
ls,3,3
lt,3,3
cutst,1,1
panti,7,7
lv,53,51
walkingin,1,1
ly,1,1
swagger,1,1
cuttl,1,1
bakedthenboil,1,1
NUMdfdkNUM,1,1
ma,56,49
mc,12,12
fastslow,1,1
md,3,3
glaze,229,202
mf,4,4
shoesno,1,1
platedisappoint,1,1
buzzz,1,1
fieldthi,1,1
suggesti,1,1
mi,20,17
mj,3,3
mk,5,5
mm,30,23
deliciousamaz,1,1
mn,3,2
mo,10,10
xmass,1,1
mp,3,3
dunki,1,1
alabama,4,4
mt,9,9
tinga,9,8
mu,3,3
tingl,13,13
mw,1,1
mx,2,2
¡viva,1,1
hoursgo,2,2
cutsi,1,1
na,18,16
renov,26,24
nb,5,5
grandpayeah,1,1
nc,9,9
renow,1,1
nd,9,3
turnbuckl,1,1
ne,22,19
ng,2,2
nh,4,4
shirmpcrawfish,1,1
ni,1,1
nj,10,10
nm,1,1
nn,1,1
carblici,1,1
nr,1,1
serviceat,1,1
student,62,56
ns,1,1
nt,32173,16597
dunno,39,38
nv,4,4
nw,8,8
ny,381,343
bcos,1,1
delither,1,1
nz,1,1
madamth,1,1
eatlik,3,3
ob,6,6
oc,38,34
od,6,5
og,10,10
oh,2147,1919
oi,5,5
oj,84,79
ol,89,84
om,12,10
oo,14,14
op,4,4
undeliv,1,1
os,3,2
ot,4,4
saladbabka,1,1
ow,2,2
ox,6,5
oy,29,28
oz,75,69
pansi,2,2
sanwhich,1,1
rabbi,1,1
buuuut,4,4
pa,10,8
courtbuillion,2,1
pb,12,11
campagna,2,2
pansa,2,1
pc,7,7
delithes,1,1
pd,2,2
pe,3,3
pf,24,23
pg,1,1
ph,1,1
pi,7,7
pj,3,3
pk,1,1
baresqu,1,1
nastier,1,1
pl,2,2
pm,555,484
po,49,38
crustbld,1,1
pp,24,21
pr,6,6
ps,157,155
pt,3,3
pu,2,2
flakesoh,1,1
pv,1,1
xxthis,1,1
riceblack,2,2
cholo,1,1
teado,1,1
qa,1,1
qc,1,1
qf,1,1
stheir,1,1
NUMeven,3,3
choke,30,28
meambienc,1,1
dogoveral,1,1
bagcoat,1,1
centsurviv,1,1
pecanschicken,1,1
saltychicken,2,2
butterol,1,1
ra,1,1
salaci,1,1
gettogetherbday,1,1
rb,2,2
rd,4,3
breakfastlov,1,1
hamantashen,3,2
re,5210,4022
rg,1,1
westernstyl,1,1
literatti,1,1
adopt,5,5
ri,9,9
rj,3,3
rm,1,1
chola,1,1
snafu,5,5
ro,2,2
argentinianserv,1,1
chauvinist,1,1
rr,1,1
premak,1,1
thinlysl,5,5
rt,3,3
ru,1,1
rollhamachiyellowtail,1,1
yummmmmpric,1,1
rw,8,8
ry,1,1
fairfax,160,144
consumptionNUM,1,1
shazaam,1,1
sa,6,6
sb,2,1
sc,4,4
sd,34,28
bellyup,2,2
se,37,37
sf,85,76
sg,2,2
sh,16,16
bunsedamam,1,1
si,6,6
premad,23,22
sm,2,2
adorb,1,1
redhot,1,1
rösti,2,2
sp,45,40
sq,6,6
sr,2,1
ss,54,39
calendar,6,6
st,567,480
su,4,4
sw,5,5
whyyi,1,1
viabl,4,4
piggin,1,1
chomp,13,13
buttermi,2,2
ta,2,2
adorn,40,38
tc,2,2
meterstil,1,1
offtasti,1,1
te,10,9
fooddeprivedpassedoutlimp,1,1
th,13,12
ti,8,8
tj,12,10
fillingthi,1,1
remov,133,123
topfckin,1,1
tn,5,5
loversyou,1,1
tp,1,1
dogsspici,1,1
cavallari,1,1
ts,12,10
listveri,1,1
tt,3,3
tu,1,1
tv,185,171
onlyinnyc,1,1
tx,35,31
thoughchipotl,1,1
hollandas,1,1
ty,2,2
NUMred,3,3
bcuz,2,2
NUMwith,1,1
belushi,2,2
sista,4,3
ub,1,1
kidfriend,5,5
uc,1,1
ue,2,2
uf,1,1
ug,1,1
uh,48,46
bahhumbug,1,1
uk,3,3
um,113,107
un,7,7
ur,50,37
stryjewski,7,6
buddah,32,27
bondir,1,1
lovabl,3,3
va,4,4
preparedpeopl,1,1
vc,1,1
methink,8,8
ve,9847,7198
darkbitt,1,1
bcus,1,1
vh,2,2
NUMrds,4,4
partnot,1,1
yumalso,1,1
vt,1,1
vu,3,3
bcue,1,1
preview,3,3
vw,1,1
vy,6,6
foodnot,2,2
snack,185,180
foodnow,1,1
wa,37,35
serverscon,2,2
foodthumb,1,1
cartooni,1,1
wc,3,3
serviceit,3,3
dealrib,1,1
cookednot,1,1
literatur,1,1
wi,6,6
wk,3,3
nutriti,6,5
fandom,1,1
wo,1320,1238
wp,8,7
butterit,1,1
ws,4,4
amiga,1,1
wt,2,2
wu,1,1
wv,1,1
choic,1437,1281
ww,1,1
buratta,2,2
thingnani,1,1
teach,22,20
ofand,1,1
xd,7,5
nevermind,10,9
amigo,7,5
whaaaatt,1,1
fuckbillion,1,1
xl,1,1
nutrish,1,1
té,1,1
chiquita,2,2
xo,8,7
choir,6,6
hotwow,1,1
schwatrz,2,1
clamato,2,2
ahhsum,1,1
xs,3,3
xx,2,2
ya,131,124
yb,1,1
dragon,10,10
cherriesNUM,1,1
intricaci,2,2
yi,3,2
yumamaz,1,1
yn,1,1
yo,48,44
yr,19,19
highlyhyp,1,1
yu,12,11
tooalso,3,3
wafflesbrick,2,2
yy,1,1
goodheart,1,1
pastramithey,1,1
limoncello,4,4
ermahgerd,1,1
ze,6,1
linner,1,1
zh,1,1
labreakfast,1,1
carbaliciouscrunchi,1,1
choco,14,11
zo,29,22
chock,25,24
aokwhich,1,1
frontandcent,1,1
longa,2,2
saladbuttermilk,1,1
greataft,2,2
wrongblu,1,1
sitch,1,1
clambak,2,1
lestru,1,1
seatingth,2,2
deliciousbread,1,1
onlook,1,1
grapefruith,1,1
michter,3,3
pastramithen,1,1
slawfor,1,1
longw,1,1
pastramither,1,1
longu,1,1
snapa,1,1
flakesth,1,1
bestfor,1,1
bridal,13,11
mushroomNUM,1,1
cardphon,1,1
sweetdecor,1,1
suspect,62,62
greatalso,1,1
NUMamsam,1,1
joulep,1,1
heavenspici,1,1
statementsgreen,1,1
servicemi,2,2
entendr,2,2
tenderchorizo,1,1
snail,2,2
panda,21,18
serviceth,11,11
restaurantcrisp,1,1
neglig,5,5
breakabl,1,1
lightest,7,7
impetus,2,2
panco,1,1
visitmor,1,1
doughmanchego,1,1
NUMwild,2,2
heeelo,1,1
quadrupl,5,5
werestar,1,1
prioryou,1,1
panck,1,1
NUMwill,5,3
peppersth,5,5
pastramithat,1,1
teait,1,1
pancakesnow,1,1
pmlunch,1,1
reaffirm,3,3
teaic,1,1
pandi,9,6
connisseur,1,1
irrespect,1,1
teaie,2,1
chocolateylowlight,1,1
namemiso,1,1
shazamm,1,1
snake,9,9
NUMwine,1,1
deluca,1,1
bday,133,118
sashimither,1,1
panag,6,5
awfulgross,1,1
deliciousalso,2,2
nonvegan,3,3
rollsboneless,1,1
seatingon,1,1
reviewfantast,1,1
famiiliar,1,1
smackyomama,1,1
breaddo,1,1
lobbyloung,1,1
prelud,3,3
mausoleum,1,1
eatersout,1,1
NUMnote,2,2
rarifi,1,1
partyingdrink,1,1
goodchil,1,1
sushisashimion,1,1
windowmi,1,1
underwhelmingth,1,1
foodish,3,3
situationlucid,1,1
watereddown,4,4
virgin,29,28
starsoveral,2,2
outthedoor,2,2
creamyou,1,1
wallpap,14,8
minicocett,1,1
whatNUM,1,1
ferrari,12,10
moistliverchees,1,1
hitchhik,1,1
ferraro,1,1
NUMwas,2,2
caliinspir,1,1
flaunta,1,1
fixeasi,1,1
manicotti,10,8
glenn,2,2
pigeveryth,1,1
roseann,2,2
durat,10,10
hungoverfootbal,1,1
expedit,15,15
swinger,28,26
guiness,14,13
srirapathai,1,1
burritokoreangenius,1,1
giveaway,3,3
masteri,3,3
asolut,1,1
NUMnice,2,2
blintzNUM,1,1
baptisma,1,1
crostinitri,1,1
pitchfork,1,1
chrishow,1,1
unansw,1,1
averi,1,1
gaspacho,1,1
langersth,1,1
lessthanfavor,1,1
avert,6,6
chunkiest,1,1
avers,15,15
windowit,1,1
amazzzzzz,1,1
dogfish,2,2
fingerlickingood,2,2
european,49,48
cunther,1,1
omnomnomnom,1,1
johhnnycak,1,1
chipin,1,1
speakingmaitr,1,1
forksknif,1,1
rearsid,1,1
ferguson,2,2
cantersthi,1,1
lobsteryum,1,1
swingin,1,1
fairest,1,1
avett,1,1
halfway,86,83
erudit,1,1
uhhhhhhhhhhh,1,1
eivissa,1,1
btwcheck,1,1
exclect,1,1
owwww,2,2
inject,6,6
carrotging,1,1
noell,2,2
messblueberri,1,1
fuego,5,5
elmwood,1,1
stufftot,1,1
tetanus,1,1
minefield,1,1
sumhoisin,1,1
sneez,5,5
avenu,37,36
palettemango,1,1
pastorbut,1,1
foreigneri,1,1
touchand,1,1
sneer,12,8
sporadicallysha,1,1
streetview,1,1
understand,771,719
guacamoletradit,1,1
xdin,1,1
mercaditoth,2,2
chinois,1,1
nonfri,4,4
thorugh,1,1
nondigest,1,1
obligedah,1,1
typesamaz,1,1
stationth,1,1
bmenu,1,1
sushiprovid,1,1
livingbefor,1,1
triglycerid,1,1
comparecam,1,1
notsosleek,1,1
gaysian,5,1
hyeah,1,1
medrar,2,1
taquaria,1,1
ownercook,2,2
kaitensushi,1,1
marrin,1,1
bonker,3,3
inferno,2,2
NUMkreplah,1,1
tabloid,1,1
methfac,1,1
virgen,2,2
swingth,1,1
gleam,2,2
chowderar,1,1
glean,1,1
earlier,281,272
housebak,1,1
omeletesscrambl,1,1
sneak,46,44
olddri,1,1
louisianay,1,1
swat,3,3
swap,23,23
maneuv,17,17
swam,2,2
swan,7,7
classythi,1,1
sway,19,19
amazingggggggggggg,1,1
bartenderswait,2,2
timeservic,2,2
seenexperi,1,1
insideanyway,1,1
virginia,16,13
ojth,1,1
swag,1,1
snece,1,1
unanim,13,13
mercaditomi,1,1
postscriptum,1,1
underwhelmingif,1,1
meatmeatbooso,1,1
hanson,1,1
humansth,1,1
chipol,1,1
conduct,11,10
beerliquor,1,1
chamango,1,1
edgessid,1,1
stushest,1,1
mexperi,1,1
cointreau,5,5
NUMedibl,1,1
alllll,7,7
kymber,2,1
mercaditotheir,1,1
NUMheadpound,1,1
preper,3,3
revamp,13,11
potatoheavi,1,1
lessen,7,7
ohemeffingge,1,1
lesser,27,27
sweeeeet,2,2
orderappl,1,1
swew,4,3
frontlin,2,2
kbqfc,1,1
espanol,4,4
burgundyeleg,1,1
pleasantNUM,1,1
NUMnormal,1,1
friendlinessservic,1,1
waitthat,3,3
bdsm,1,1
meatless,8,7
couild,1,1
greatatmospher,1,1
chefown,20,20
supppos,1,1
sourand,1,1
lowlight,5,5
decorcam,1,1
thisdessert,1,1
abdomin,1,1
colorw,1,1
tastybngtm,1,1
anykind,1,1
archaic,3,3
gravalax,1,1
gaucvamo,1,1
reedunkul,1,1
shriimp,1,1
convict,2,2
bdub,9,9
christ,9,9
cilantrotrendi,1,1
bahlow,1,1
bomboloni,7,7
entrust,1,1
religion,4,4
weathera,1,1
brusselstyp,1,1
restNUM,1,1
piratelik,1,1
NUMwok,1,1
cipollini,3,3
orderservic,2,2
prepar,1522,1397
chripi,1,1
julepthi,1,1
aaamaz,1,1
NUMwow,2,2
beefstewnoodl,2,1
beanscoffe,1,1
chilidog,4,3
afternoonther,1,1
singlehandid,1,1
waitstafflet,1,1
biblic,1,1
factoryrestaur,1,1
guessedth,1,1
cherizoand,1,1
tipsi,20,20
celerysoft,1,1
coloss,8,8
swig,4,4
qualitypric,1,1
flavorneptun,2,2
deadmauNUM,1,1
checki,1,1
orangehoney,3,3
haalso,1,1
swim,73,72
tipsb,2,2
frontlet,1,1
tipto,1,1
areaminus,1,1
pureeharicot,1,1
chocolatei,2,2
unpretenti,47,45
updatei,1,1
commune,1,1
jewish,567,410
video,24,21
northwestw,1,1
stickysugari,1,1
yesterday,184,173
noduh,1,1
chocolatey,35,35
updatey,1,1
nodul,1,1
deemfair,1,1
tipth,3,3
boweri,4,4
noodleesquelotus,1,1
eateri,171,161
getbut,1,1
peacado,1,1
injest,2,2
deliciouswood,1,1
colour,3,3
clamssear,1,1
farina,1,1
adrià,1,1
waitstart,2,2
circul,6,6
perfunctori,11,10
styleno,1,1
lessno,1,1
pizzettearancinichicken,1,1
semisoak,1,1
goodchar,1,1
playland,1,1
circus,15,13
currasco,1,1
couchon,19,14
okay,1286,1114
nonfan,2,2
negativesyou,1,1
pastaif,1,1
lesson,53,53
nonfat,4,4
cologn,4,4
happenstango,1,1
marque,2,2
pastait,1,1
crispduck,1,1
otokayama,1,1
chris,81,65
stuffdefinit,1,1
goodawesom,1,1
reincarn,4,3
ninjareflex,1,1
okan,1,1
pastaio,1,1
onequart,1,1
seedier,2,2
kampai,1,1
bourguinon,1,1
unxcxkcokay,1,1
oystersfli,1,1
hypepric,1,1
facelift,3,3
chrizo,1,1
bbqsaucey,1,1
everwhich,1,1
dinnernow,2,2
nougati,1,1
undesir,2,2
saladhalf,1,1
tidili,1,1
dinnernot,1,1
eateng,1,1
campground,1,1
dinnernon,1,1
eatena,1,1
eateni,1,1
eatenw,2,2
swop,1,1
mostmiss,1,1
shoein,1,1
NUMwhi,3,3
complementnow,1,1
beam,17,17
specialprob,1,1
sayler,1,1
beak,5,4
bead,10,8
cellarth,1,1
personmanag,1,1
brunswick,3,3
beat,534,519
beau,13,12
bear,99,86
terribleani,1,1
stepmom,5,4
bean,1779,1403
jerseysa,1,1
obligedth,1,1
convien,2,2
guidebook,5,4
loathingesqu,1,1
goodchicken,5,5
waitthey,4,4
waitther,1,1
soprotip,1,1
thaistyl,3,3
beck,1,1
windowso,1,1
okil,1,1
okif,1,1
coloni,3,3
hyena,1,1
finishgramona,1,1
lessth,1,1
reccommen,1,1
eggsveget,1,1
¡a,1,1
metermetermaid,1,1
acquiesc,1,1
peoplefood,1,1
fuert,3,2
fondueNUM,1,1
diarrea,1,1
fabgreat,1,1
thisplac,2,2
bachbirthday,1,1
menueith,1,1
monstrous,28,27
updatether,1,1
itpul,1,1
beek,1,1
beef,4919,3373
ordereveryth,1,1
beeg,1,1
paneracorn,1,1
beed,2,2
surcharg,9,8
lessboth,1,1
restaurantgo,2,2
surprisinglynotthatbad,1,1
beez,1,1
beet,177,142
beer,1610,1332
overbearingpric,1,1
underov,2,2
byobgood,1,1
hellish,3,3
walkofsham,1,1
timeat,1,1
worstjust,1,1
godyou,1,1
bulgogi,111,87
betwen,1,1
okit,2,2
shrimpuniunagidelici,1,1
fratti,1,1
concoctionscon,1,1
servicewis,1,1
troubl,169,165
foodhow,1,1
underpr,3,3
chulada,1,1
insteada,1,1
midthigh,1,1
okmi,1,1
nowaft,2,2
suhweeet,1,1
patronsyou,1,1
mushro,1,1
bombther,1,1
befo,2,2
pastaon,1,1
postmidnight,1,1
stairsinto,1,1
wingspan,1,1
coffeetea,4,3
pepperspig,1,1
befe,1,1
tipif,1,1
cookedthi,1,1
honeydewcantaloup,1,1
repel,3,3
pastorsonoran,1,1
clubbybescen,1,1
pappi,11,10
wchorizo,1,1
galang,2,2
fishsashimi,1,1
pappa,1,1
usdessert,1,1
haalthough,1,1
beij,5,4
dinnerfish,1,1
okor,1,1
okok,3,3
beig,5,5
okon,2,2
muchroom,1,1
convinc,169,168
tipal,1,1
passtofu,1,1
overwrought,2,2
diggin,2,2
upwait,1,1
goooooo,1,1
pffffpark,1,1
offNUM,1,1
pastami,6,6
starsbenedict,1,1
trough,7,7
repli,98,86
triesNUM,1,1
kurgan,1,1
chickensausag,1,1
horseback,2,2
catladi,1,1
fratelli,2,2
rosebud,5,5
crimini,1,1
tipbr,1,1
sugarladen,2,2
wtipmi,1,1
includedwoodfir,1,1
henderson,2,2
noddl,3,3
kapalua,1,1
univers,45,42
bele,1,1
teareggnog,1,1
tvshow,1,1
restaurantar,1,1
restaurantal,1,1
macchiato,4,3
goooood,14,14
welltodo,2,2
properlyattir,1,1
spiffi,2,2
rockabilli,4,4
whateverw,3,3
incompet,19,16
cantersgreat,1,1
glazekob,1,1
waiternow,1,1
asperagus,1,1
trickpork,1,1
fleetwood,1,1
superfriend,8,8
oNUMbreakfast,1,1
menuitem,1,1
cursori,1,1
funhip,1,1
jumpstart,2,2
dropper,2,2
wellging,1,1
acknowleg,1,1
okso,3,3
chefnot,1,1
beni,3,1
lunazul,3,3
inexor,1,1
followingessex,2,2
kitten,2,2
nutelladrizzl,1,1
bene,4,4
reviewednev,1,1
bend,6,6
gulmbo,1,1
slidersespeci,1,1
dinnerjust,1,1
gburger,1,1
belt,27,27
newcastl,1,1
strongbow,1,1
coutneract,1,1
kibbitz,13,13
repeatmak,1,1
bell,143,133
beli,1,1
togoit,1,1
oooooohhhhhhhhhhh,1,1
repos,1,1
bldwhat,1,1
waitermaitr,1,1
NUMpoint,1,1
okra,59,50
consumersenviron,1,1
schwanki,1,1
nowand,2,2
teddi,1,1
seenbest,1,1
hideki,1,1
uncluckinbeliev,1,1
moderatefood,1,1
anatomi,1,1
nondark,1,1
hereth,1,1
­i,1,1
newlett,1,1
codsweet,1,1
benz,1,1
okth,3,2
noafter,1,1
wildcaught,1,1
bent,6,6
kfcthe,1,1
brownish,4,4
salsifi,1,1
incompar,10,10
restaurantmi,2,2
kutcher,1,1
incompat,1,1
hereso,1,1
radar,16,16
withhold,3,3
enviorn,1,1
operatesmi,1,1
oldtimey,1,1
fastpac,4,4
heresi,1,1
designaft,1,1
tapitio,1,1
itpic,1,1
radii,1,1
dogsnot,1,1
waitstaff,261,252
pastath,3,3
reput,175,168
diningin,2,2
envious,9,9
radio,34,33
jewellik,1,1
convivi,4,4
tipit,2,2
lessal,1,1
berg,2,2
anyhowback,1,1
looktalk,1,1
finishth,1,1
underst,16,15
etcera,1,1
undersp,1,1
sanwich,9,8
doorstaff,1,1
pazona,1,1
wowpeopl,1,1
ddefinit,1,1
nakamura,1,1
papya,3,3
pancakesecstasi,1,1
frak,1,1
fran,18,15
best,10838,8731
frap,1,1
ratatouilleinspir,1,1
dupri,1,1
housecat,1,1
frat,13,11
pollenta,1,1
sputter,1,1
beth,7,7
chattanooga,1,1
crosssect,1,1
restaurantit,5,5
beta,1,1
bodysnatch,1,1
quickservicetakeout,1,1
undersalt,3,3
greatwent,1,1
reservationcom,1,1
repro,1,1
compound,5,5
flavorroast,1,1
pigplus,1,1
restaurantif,2,2
chilipepp,1,1
deliciousssssssssssssssss,1,1
trounc,2,2
besh,1,1
highcalori,1,1
rotari,1,1
crapreal,1,1
avarag,2,2
nightcool,1,1
starchhard,1,1
lobsterofsham,1,1
deathtrap,1,1
preferenti,2,2
combinationit,1,1
bevi,7,7
provencalstyl,1,1
dessertori,1,1
trime,1,1
runner,47,43
perfectenjoy,1,1
graceland,1,1
czech,23,16
alyssa,2,2
backdrop,12,12
chocolatejasmin,1,1
hereit,2,2
messfactor,1,1
mandol,1,1
frau,2,1
hereif,1,1
spicelov,1,1
tipkinda,1,1
chorizobabi,1,1
brisquet,7,6
trini,1,1
meetbal,2,1
oysterseri,1,1
frek,1,1
favoritesroast,1,1
fren,1,1
oftenbig,1,1
fret,13,13
oysterbravo,1,1
galaxi,4,4
brunello,2,2
mermaid,6,6
housecur,6,5
housecut,2,2
lomein,5,3
fred,17,17
free,1044,940
planetmi,1,1
schoolgirl,1,1
underag,12,10
togoto,1,1
reaction,41,39
lovecauliflow,1,1
limondelici,1,1
carbonnara,10,7
finishon,1,1
disappointgot,1,1
shoudlnt,1,1
tripp,2,2
draank,1,1
oldest,19,19
afraid,117,112
tripe,1,1
household,4,4
musica,4,3
gullet,13,13
cabernethollandais,1,1
dessertour,1,1
madethi,1,1
tripl,58,56
briochetyp,1,1
raclett,1,1
yearsthey,1,1
runnin,2,2
restaurantth,13,13
instinct,13,13
ohmygood,1,1
poshfood,1,1
nytimescomNUMd,1,1
restuarantcom,2,2
alyson,1,1
jirodreamsofsushi,1,1
accomplishedal,1,1
NUMarigato,1,1
notesdetail,1,1
unsauc,1,1
missperson,1,1
customersther,1,1
beermov,1,1
everyoneso,1,1
everhowev,1,1
fuddruck,2,2
finishmi,1,1
breathtakingto,1,1
inspect,19,18
brisquit,1,1
fastour,1,1
NUMpmstill,2,2
yelpcombizphotosc,7,1
grimaldi,1,1
crampedther,1,1
dinneronc,3,3
microcosm,1,1
restaurantqu,1,1
ausles,3,3
frie,1,1
frig,8,8
kirlian,1,1
livedit,1,1
cornbreaddelic,1,1
lopez,1,1
dropoff,1,1
recreatetheir,1,1
carryoutokay,1,1
groupparti,1,1
trill,1,1
starsdin,1,1
verrrrrri,2,2
lemonbuttermilk,1,1
diningth,3,3
gulliv,2,2
inoffens,2,2
dpandi,2,1
rellano,2,2
sturdi,8,8
paidoff,1,1
oldi,6,6
withinright,1,1
waitressbut,1,1
frkn,2,2
etcbottom,1,1
quesadillapass,1,1
hereal,1,1
oldd,1,1
charminglynam,1,1
wmiso,1,1
reusabl,2,2
diveyfeel,1,1
trixi,2,2
requir,176,173
casuala,1,1
jtownoh,1,1
dinnerord,1,1
burritto,2,2
underwearwhi,1,1
tracker,2,2
usedtob,1,1
undergo,1,1
mercaditoal,1,1
wingbuddha,1,1
wlinguini,1,1
crustini,2,2
olek,1,1
emporium,2,2
greatfruit,1,1
rollsbread,1,1
beenaft,1,1
durabl,1,1
frou,6,3
vicin,16,16
unsalt,8,7
wminc,2,1
fettuccini,2,2
spinich,4,3
ayelet,1,1
livedth,1,1
frog,40,31
meatventur,1,1
froi,1,1
cowgirl,1,1
nephew,17,14
wmint,2,2
nonfunct,2,2
fattier,21,21
allmac,1,1
cevicheshrimp,1,1
asparragus,1,1
spearmint,2,2
combinationth,1,1
waveth,1,1
eclecticfrom,1,1
pricingmak,1,1
allmak,1,1
handtowel,1,1
vegetarianvegan,4,4
allmal,1,1
trite,2,2
immatur,2,2
trackin,1,1
yuuum,2,2
smelli,26,24
bulgoki,2,2
paper,284,259
meatwis,1,1
chowderth,2,2
oranget,1,1
dinnerour,1,1
orangey,1,1
newsstand,1,1
repar,1,1
mandel,2,1
gruyer,88,83
buttacol,1,1
thematmospher,1,1
oliv,289,246
catchin,1,1
deeeeelishlov,1,1
courteousambi,1,1
izakaya,3,3
squishyth,1,1
reson,11,11
dutch,2,2
limitedlunch,1,1
frsh,2,2
surviveal,1,1
waitershostesstray,1,1
beausoleil,10,9
soupthat,1,1
bffi,1,1
olli,2,2
problemth,3,3
reminsic,1,1
ranwalk,1,1
jennif,6,6
semif,1,1
sushihost,1,1
ahhhhhh,3,3
bffs,3,3
criterion,2,2
ravioloi,1,1
birthdaychristma,1,1
tempuragood,1,1
kneebuckl,1,1
maybellin,1,1
hatingo,1,1
beautifulNUM,1,1
chilaquel,4,3
holidaysappar,1,1
codshrimp,1,1
hypelik,1,1
giardineira,1,1
jamblaya,1,1
waitgreat,2,2
pasor,1,1
chickencharbroil,1,1
etcfor,1,1
themselvesth,2,2
ohsolight,1,1
dietconsci,1,1
semidressi,1,1
buttenut,1,1
yelpcombizbourbonstr…park,1,1
totter,2,2
tartareagain,1,1
workout,17,17
parmasiagn,1,1
cheesefil,2,2
mandat,3,2
divesth,1,1
platewhich,1,1
skirtsdress,1,1
ressi,7,7
crustchoc,1,1
twentysix,1,1
slacki,1,1
restaurantsavvi,1,1
slawish,1,1
purebr,1,1
servicethi,1,1
tempuratuna,1,1
staffonto,1,1
remedi,16,16
soupthey,2,2
chines,425,330
bombcomthat,1,1
mexicoeveryon,1,1
aztec,3,3
diabetesinonesit,1,1
drizzl,155,151
tablewhich,1,1
olov,1,1
aresomeon,1,1
pichler,1,1
restaurantgood,1,1
batnext,1,1
supertasti,1,1
knockmeonthefloor,1,1
lesscrowd,1,1
specialpork,1,1
blackboard,9,9
pNUM,1,1
pasto,1,1
shortth,3,3
kardashian,1,1
NUMtwo,2,2
bestbbq,1,1
pasti,21,21
flavorbread,1,1
mandorian,1,1
roommust,1,1
gordan,1,1
besssttt,1,1
chilaquil,37,29
frys,2,1
pasta,1111,791
linkin,1,1
piglet,1,1
raviolli,1,1
hawour,1,1
spearsthrow,1,1
chinci,1,1
happenedw,1,1
capresebrussel,1,1
aoveral,1,1
happenedp,1,1
pastr,1,1
srsli,3,3
particl,5,5
catchal,1,1
advancetri,1,1
delishcheap,1,1
dissapear,1,1
beginfirst,2,2
number,1146,909
shorten,9,8
tissu,9,9
kitsch,9,9
selfdescrib,1,1
casual,478,455
withouttapa,1,1
shmanci,5,5
lotal,1,1
madetop,1,1
shorter,48,48
mimosita,2,2
vinegarettelik,1,1
drivebi,7,7
sshort,1,1
multiplebartend,1,1
guaca,1,1
spickandspan,1,1
guach,1,1
partial,58,57
keyyou,1,1
manhalf,1,1
crustth,1,1
drench,157,148
fairer,2,2
resut,1,1
bvalu,1,1
hotttt,2,2
resum,5,5
bfri,1,1
restw,1,1
NUMbread,1,1
nonjewcan,1,1
fritessoci,1,1
NUMtri,3,3
greatfat,1,1
damien,3,3
resto,20,18
continentfrom,1,1
filler,52,51
stuffrib,1,1
fillet,124,96
chinoi,1,1
againcremini,1,1
catcher,1,1
fsan,1,1
bfst,1,1
greatnesscon,1,1
constellationreuben,1,1
turdmonst,1,1
figpotato,1,1
umyum,1,1
amountthey,1,1
tastewhat,1,1
reszo,1,1
whopper,1,1
rememb,1437,1280
thenpark,2,2
asswip,1,1
sacramento,4,4
spicey,30,24
pricynot,1,1
couplea,1,1
overbearingoveral,1,1
spicer,2,2
experienceNUM,1,1
underwhelminganyway,1,1
drivinghead,1,1
NUMsentenc,1,1
NUMtoo,1,1
NUMtop,14,13
gojuchang,1,1
sayingcheck,1,1
sayini,1,1
mouthalso,2,2
lotgo,2,2
fillin,2,1
topher,1,1
sshole,2,2
fillip,1,1
bananacinnamonpecanmaplecreami,1,1
ladylik,4,4
lettucegril,1,1
finishservic,1,1
ohsotend,1,1
gastroloung,1,1
dessertnow,1,1
louboutin,2,2
innocu,2,2
anyday,9,9
northi,1,1
unemploy,11,10
budino,71,61
goodchipotl,1,1
dollarth,1,1
bittertasteless,1,1
couchett,1,1
budini,1,1
pricedespeci,1,1
upnext,1,1
scottish,5,4
metrorail,1,1
endlov,1,1
goodyesi,1,1
eitherord,1,1
inwith,1,1
energert,1,1
starword,1,1
charmway,1,1
ehhhh,9,8
eyewear,1,1
miracul,14,14
crustfam,1,1
stilllllll,1,1
tantil,2,2
couchest,1,1
cakecak,2,2
nueskescomshopbydepa…,1,1
jewishgreek,1,1
provolon,90,83
tomatoy,6,6
